USERID,被试者记录ID,被试者昵称,提交答卷时间,所用时间,来源,来源详情,IP,浏览器,操作系统,屏幕宽度,审批状态,是否一次性作答完成,
	789938022656385026,	792724878523633665,用户42041,	2023-12-28 12:12:32.0,6分53秒,WEB,直接访问,222.191.234.6,Chrome,Win,1540*769,手动采纳,是,
	602287984867278848,	792725348717568002,相思,	2023-12-28 12:10:53.0,3分22秒,WEB,直接访问,139.214.193.42,Edge,Win,1528*750,手动采纳,是,
	767404514553892865,	792725387330457602,用户38058,	2023-12-28 12:14:34.0,6分54秒,WEB,直接访问,183.219.49.79,Chrome,Win,1024*533,手动采纳,是,
	766374165644316674,	792725592046047233,林星,	2023-12-28 12:22:25.0,13分56秒,WEB,直接访问,117.45.95.217,Chrome,Win,1920*1000,手动采纳,是,
	789416392486293505,	792725654067220481,用户41864,	2023-12-28 12:13:31.0,4分47秒,WEB,直接访问,124.126.96.48,Chrome,Win,1920*859,手动采纳,是,
	786940746056998913,	792725678490525697,用户41355,	2023-12-28 12:16:04.0,7分13秒,WEB,直接访问,117.61.108.70,Chrome,Win,1536*775,手动采纳,否,
	653013422224441344,	792725839803584514,王2404,	2023-12-28 12:17:27.0,7分58秒,WEB,直接访问,39.144.187.111,Chrome,Win,1646*940,手动采纳,是,
	767677115188645890,	792725865455820802,王雨38109,	2023-12-28 12:15:51.0,6分16秒,WEB,直接访问,115.156.141.122,Edge,Win,1392*744,手动采纳,是,
	781469725959131138,	792725892760866818,用户40498,	2023-12-28 12:20:55.0,11分13秒,WEB,直接访问,115.55.16.150,Edge,Win,1232*582,手动采纳,是,
	787033502335111170,	792726230209400833,用户41397,	2023-12-28 12:23:38.0,12分37秒,WEB,直接访问,120.230.27.16,Firefox,Win,1280*587,手动采纳,是,
	753301347197259777,	792726247896653825,用户33480,	2023-12-28 12:17:50.0,6分44秒,WEB,直接访问,222.94.197.135,Chrome,Win,1760*828,手动采纳,是,
	776085809274294274,	792726278892560386,用户39746,	2023-12-28 12:17:02.0,5分48秒,WEB,直接访问,120.245.100.51,Chrome,Win,780*778,手动采纳,是,
	718762010250051584,	792726355694460930,粥弟,	2023-12-28 12:15:01.0,3分29秒,WEB,直接访问,103.116.121.65,Chrome,Win,2560*1313,手动采纳,是,
	787084202704248834,	792726525396000770,用户41428,	2023-12-28 12:20:21.0,8分9秒,WEB,直接访问,36.60.82.100,Edge,Win,1528*742,手动采纳,是,
	738059457485082626,	792726612910153730,呜呼哉,	2023-12-28 12:17:17.0,4分44秒,WEB,直接访问,61.161.6.239,Chrome,Win,1536*738,手动采纳,是,
	745687953166307329,	792726706862563330,沐风风,	2023-12-28 12:19:47.0,6分51秒,WEB,直接访问,218.28.159.170,Edge,Win,1488*790,手动采纳,是,
	732625560492314625,	792726731630055426,樱花味,	2023-12-28 12:18:39.0,5分38秒,WEB,直接访问,182.123.71.2,Edge,Win,1872*966,手动采纳,是,
	598908778728914944,	792726735010537474,清晨露水,	2023-12-28 12:19:04.0,6分2秒,WEB,直接访问,36.138.235.64,Chrome,Win,1536*715,手动采纳,是,
	756877432623206401,	792728916690472961,哈哈嗝,	2023-12-28 12:26:27.0,4分44秒,WEB,直接访问,125.43.76.52,Firefox,Win,1536*750,手动采纳,是,
	718769387863015424,	792730072388997121,海海,	2023-12-28 12:29:39.0,3分22秒,WEB,直接访问,112.97.82.254,Chrome,Win,2560*1313,手动采纳,是,
	718768648436580352,	792730304698912770,扶南,	2023-12-28 12:31:00.0,3分47秒,WEB,直接访问,183.47.127.23,Chrome,Win,1920*937,手动采纳,是,
	768791430436229121,	792730832228982785,陈秋水,	2023-12-28 12:32:24.0,3分5秒,WEB,直接访问,59.60.255.185,Chrome,Win,2125*1008,手动采纳,是,
	598897916660154368,	792731076840919041,蹦下卡啦卡,	2023-12-28 12:34:40.0,4分22秒,WEB,直接访问,119.188.112.218,Chrome,Win,1530*720,手动采纳,是,
