USERID,被试者记录ID,被试者昵称,提交答卷时间,所用时间,来源,来源详情,IP,浏览器,操作系统,屏幕宽度,审批状态,是否一次性作答完成,
	791976444740902913,	799223020957995010,用户42648,	2024-01-15 10:29:46.0,2分48秒,WEB,直接访问,39.171.86.56,Chrome,Win,1920*998,手动采纳,是,
	701209824037175296,	799226916941996034,玉树,	2024-01-15 10:54:12.0,11分47秒,WEB,直接访问,114.228.164.40,Chrome,Win,1280*631,手动采纳,是,
	781521029972627457,	799229884764397570,凝小蚁,	2024-01-15 11:09:06.0,14分52秒,WEB,直接访问,27.46.235.225,Chrome,Win,2560*1359,手动采纳,是,
	799230569765543938,	799231521104994305,用户43459,	2024-01-15 11:27:09.0,13分33秒,WEB,直接访问,111.37.247.159,Chrome,Win,1536*783,手动采纳,否,
	783441385641742337,	799236926904344577,用户40822,	2024-01-15 11:27:04.0,4分52秒,WEB,直接访问,14.145.28.143,Chrome,Win,627*739,手动采纳,是,
	799062502875996161,	799237164570386433,用户43448,	2024-01-15 11:35:33.0,12分24秒,WEB,直接访问,223.65.45.173,Chrome,Win,857*561,手动采纳,是,
	781508741223944193,	799247847534104577,用户40512,	2024-01-15 12:10:24.0,4分47秒,WEB,直接访问,117.42.28.201,Chrome,Win,1440*773,手动采纳,是,
	723128810265903104,	799258842323099650,wcn_psy,	2024-01-15 13:00:07.0,10分18秒,WEB,直接访问,114.245.39.14,,Mac,393*374,手动采纳,否,
	784086466967113730,	799259741464436737,用户40903,	2024-01-15 12:59:46.0,6分54秒,WEB,直接访问,153.3.68.166,Chrome,Win,1550*711,手动采纳,是,
	572435718903693312,	799316521305382914,张颖,	2024-01-15 16:54:12.0,15分43秒,WEB,直接访问,49.73.150.142,Edge,Win,1872*958,手动采纳,是,
	739241210526568449,	799320204328046593,用户1230,	2024-01-15 17:04:09.0,11分2秒,WEB,直接访问,49.73.150.142,Chrome,Win,1536*783,手动采纳,是,
	799018370015043586,	799387252626296834,用户43432,	2024-01-15 21:35:51.0,16分19秒,WEB,直接访问,106.224.166.214,Chrome,Win,907*754,手动采纳,是,
	596475780448387072,	799391720394723330,用户44091,	2024-01-15 21:40:59.0,3分40秒,WEB,直接访问,116.31.191.227,Edge,Win,1528*742,手动采纳,是,
	799285561922822145,	799585718858031106,用户43466,	2024-01-16 10:39:02.0,10分27秒,WEB,直接访问,221.226.2.180,Chrome,Mac,1440*860,手动采纳,否,
	799642454209994753,	799643079823990785,用户43556,	2024-01-16 14:28:28.0,12分22秒,WEB,直接访问,111.36.243.254,Chrome,Mac,1470*880,手动采纳,是,
	789499511558115329,	799647359884730370,用户41911,	2024-01-16 14:39:25.0,6分17秒,WEB,直接访问,219.134.240.211,Chrome,Win,1252*688,手动采纳,是,
	771704550834049025,	799694447662211074,fafa888,	2024-01-16 17:45:15.0,5分1秒,WEB,直接访问,182.51.86.115,Edge,Win,1232*606,手动采纳,是,
